date,carrot,tomato,enoki,cabbage,radish,carrot_pred_Ridge,tomato_pred_Ridge,enoki_pred_Ridge,cabbage_pred_Ridge,radish_pred_Ridge,carrot_pred_RandomForest,tomato_pred_RandomForest,enoki_pred_RandomForest,cabbage_pred_RandomForest,radish_pred_RandomForest,carrot_pred_LGBM,tomato_pred_LGBM,enoki_pred_LGBM,cabbage_pred_LGBM,radish_pred_LGBM,carrot_pred_XGBoost,tomato_pred_XGBoost,enoki_pred_XGBoost,cabbage_pred_XGBoost,radish_pred_XGBoost,carrot_pred_MLP,tomato_pred_MLP,enoki_pred_MLP,cabbage_pred_MLP,radish_pred_MLP,carrot_pred_average,tomato_pred_average,enoki_pred_average,cabbage_pred_average,radish_pred_average,carrot_pred_stack,tomato_pred_stack,enoki_pred_stack,cabbage_pred_stack,radish_pred_stack
2017-09-20,1380.0,2247.0,1815.0,988.0,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-21,1305.0,2200.0,1774.0,947.0,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22,1301.0,2241.0,1742.0,964.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,1232.0,1936.0,1777.0,955.0,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,1663.0,0.0,0.0,1378.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25,1396.0,2008.0,1948.0,944.0,501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-26,1316.0,1929.0,1942.0,904.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27,1284.0,1887.0,1788.0,889.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-28,1033.0,1947.0,1653.0,920.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29,1109.0,1959.0,1525.0,927.0,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,1432.0,2040.0,1406.0,912.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,1451.0,2353.0,1758.0,981.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,1562.0,1792.0,2146.0,1137.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,1233.0,1410.0,2082.0,1703.0,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,0.0,0.0,0.0,0.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,916.0,1168.0,1880.0,1024.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,1418.0,1624.0,1997.0,765.0,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,1388.0,1610.0,1941.0,575.0,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,1371.0,1607.0,1639.0,531.0,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,1222.0,1732.0,1419.0,446.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,1268.0,1751.0,1324.0,364.0,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-14,1116.0,1804.0,1239.0,359.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,1319.0,1911.0,1387.0,331.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,1348.0,1847.0,1378.0,341.0,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,1145.0,1885.0,1230.0,303.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,989.0,1876.0,1149.0,319.0,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,1025.0,1888.0,1125.0,345.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21,910.0,1674.0,1208.0,327.0,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,974.0,1720.0,1356.0,323.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,931.0,1634.0,1327.0,303.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,858.0,1506.0,1213.0,312.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,814.0,1552.0,1142.0,321.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,826.0,1502.0,1153.0,314.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-28,773.0,1430.0,1163.0,303.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,805.0,1484.0,1269.0,322.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,1111.0,1394.0,1262.0,329.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,811.0,1335.0,1165.0,337.0,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,851.0,1403.0,1129.0,357.0,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,811.0,1397.0,1132.0,383.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-04,729.0,1271.0,1160.0,383.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,781.0,1383.0,1246.0,333.0,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,815.0,1357.0,1191.0,334.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,849.0,1373.0,1178.0,341.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,807.0,1456.0,1125.0,345.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,779.0,1397.0,1101.0,427.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-11,760.0,1314.0,1085.0,438.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,813.0,1380.0,1079.0,388.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,803.0,1365.0,1070.0,361.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,793.0,1349.0,1077.0,370.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,712.0,1425.0,1028.0,401.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,933.0,1512.0,1055.0,439.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-18,688.0,1509.0,1025.0,443.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-19,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,785.0,1570.0,1097.0,415.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,798.0,1494.0,1084.0,381.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,758.0,1516.0,1091.0,408.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-23,691.0,1593.0,1074.0,449.0,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,687.0,1657.0,1046.0,528.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-25,676.0,1544.0,1075.0,483.0,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,698.0,1615.0,1087.0,414.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,691.0,1563.0,1077.0,379.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,634.0,1616.0,1071.0,379.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,880.0,1636.0,1071.0,440.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,661.0,1565.0,1046.0,438.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02,745.0,1465.0,1049.0,436.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,701.0,1555.0,1128.0,431.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,648.0,1524.0,1223.0,412.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,645.0,1487.0,1208.0,453.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,630.0,1497.0,1158.0,433.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,646.0,1469.0,1114.0,448.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09,636.0,1340.0,1177.0,504.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,703.0,1434.0,1219.0,447.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,687.0,1452.0,1243.0,445.0,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,711.0,1325.0,1304.0,459.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,681.0,1431.0,1287.0,508.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,723.0,1409.0,1311.0,569.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16,698.0,1382.0,1445.0,568.0,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,819.0,1489.0,1679.0,549.0,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,831.0,1487.0,1759.0,512.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,735.0,1495.0,1794.0,497.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,783.0,1485.0,1830.0,490.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,736.0,1450.0,1897.0,514.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-23,696.0,1363.0,2000.0,503.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25,742.0,1401.0,2062.0,498.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,749.0,1406.0,2031.0,511.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,763.0,1311.0,2064.0,597.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,753.0,1322.0,1974.0,512.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,788.0,1305.0,1965.0,499.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30,835.0,1295.0,1982.0,580.0,531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,876.0,1303.0,1916.0,532.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,785.0,1430.0,2323.0,538.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,809.0,1398.0,2228.0,493.0,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,766.0,1534.0,1949.0,478.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-06,771.0,1498.0,1937.0,483.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,783.0,1518.0,2032.0,475.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,776.0,1518.0,1953.0,502.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,816.0,1553.0,1891.0,517.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,840.0,1608.0,1825.0,529.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,874.0,1629.0,1779.0,663.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-13,895.0,1549.0,1851.0,676.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,923.0,1737.0,1965.0,516.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,954.0,1674.0,1986.0,515.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,979.0,1939.0,1928.0,519.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,932.0,2052.0,1884.0,507.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,952.0,2243.0,1907.0,499.0,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,871.0,2262.0,1975.0,543.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,847.0,2239.0,2146.0,502.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,838.0,2142.0,2174.0,508.0,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,808.0,2068.0,2069.0,512.0,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,849.0,1913.0,2012.0,523.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,835.0,1817.0,1972.0,692.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,843.0,1710.0,2036.0,679.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,909.0,1817.0,2087.0,678.0,477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,917.0,1827.0,2195.0,712.0,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,1000.0,1822.0,2235.0,762.0,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,902.0,1831.0,2161.0,824.0,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,932.0,1847.0,2215.0,818.0,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,946.0,1758.0,2309.0,893.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,0.0,1372.0,0.0,2750.0,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,1003.0,1776.0,2670.0,861.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06,1101.0,1702.0,2538.0,898.0,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,1182.0,1530.0,2440.0,871.0,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,1150.0,1585.0,2414.0,765.0,822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,1121.0,1700.0,2415.0,814.0,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-10,1126.0,1538.0,2579.0,781.0,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11,0.0,1228.0,0.0,1245.0,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12,1210.0,1753.0,2971.0,701.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,1194.0,1710.0,2846.0,636.0,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,1202.0,1478.0,2615.0,761.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,1253.0,1316.0,1934.0,925.0,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,1040.0,1581.0,1964.0,558.0,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,838.0,1444.0,1860.0,506.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,890.0,1442.0,1664.0,561.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,876.0,1666.0,1593.0,577.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,894.0,1539.0,1501.0,608.0,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-24,800.0,1639.0,1502.0,654.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,855.0,1785.0,1524.0,620.0,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,955.0,1768.0,1504.0,579.0,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,964.0,1855.0,1527.0,615.0,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,954.0,2043.0,1458.0,614.0,869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,1027.0,1979.0,1436.0,635.0,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03,951.0,2092.0,1448.0,643.0,1013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,954.0,2093.0,1585.0,642.0,811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,921.0,2108.0,1579.0,625.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,962.0,2077.0,1532.0,622.0,703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,899.0,2359.0,1470.0,606.0,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,916.0,2229.0,1515.0,610.0,634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10,909.0,2266.0,1610.0,622.0,634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,855.0,2404.0,1725.0,618.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,846.0,2466.0,1749.0,543.0,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,858.0,2551.0,1740.0,530.0,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,833.0,2549.0,1701.0,530.0,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,752.0,2544.0,1669.0,600.0,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17,778.0,2487.0,1619.0,681.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,839.0,2473.0,1690.0,629.0,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,800.0,2364.0,1706.0,636.0,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,825.0,2309.0,1687.0,632.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,830.0,2429.0,1678.0,727.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,848.0,2435.0,1682.0,607.0,825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,842.0,2543.0,1829.0,659.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,814.0,2585.0,1959.0,674.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,796.0,2555.0,1875.0,647.0,810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,807.0,2638.0,1827.0,621.0,785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,790.0,2683.0,1711.0,572.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,869.0,2690.0,1640.0,605.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,790.0,2533.0,1593.0,707.0,558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,770.0,2459.0,1528.0,652.0,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,776.0,2321.0,1452.0,580.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,790.0,2120.0,1339.0,584.0,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,853.0,2186.0,1248.0,601.0,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,889.0,2110.0,1228.0,613.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07,917.0,2159.0,1190.0,709.0,741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,970.0,2190.0,1234.0,612.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,944.0,2178.0,1244.0,570.0,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,879.0,2318.0,1207.0,549.0,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,895.0,2495.0,1161.0,500.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,900.0,2652.0,1212.0,563.0,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14,884.0,2638.0,1237.0,652.0,681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,886.0,2711.0,1300.0,583.0,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,892.0,2764.0,1357.0,558.0,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,881.0,2752.0,1324.0,587.0,921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,834.0,2799.0,1312.0,574.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
